_id,link,name,date,liked,review,isDead
66612c617ec0f3f0566534c1,https://chapmanganato.com/manga-qs994075/chapter-47,Undead_king_a_low_ranking_adventurer__with_the_power_of_monsters__becomes_unbeatable,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653523,https://chapmanganato.com/manga-rj994618/chapter-28,Useless_wizard,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665355b,https://readmanganato.com/manga-bf979214/chapter-810,Versatile_mage,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c2,https://mangakakalot.com/chapter/vn924669/chapter_16.2,Virus_tensei_kara_isekai_kansen_monogatari,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c3,https://www.asurascans.com/warrior-high-school-dungeon-raid-department-chapter-45-s1-end/,Warrior_high_school_dungeon_raid_department,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653524,https://asuratoon.com/9331846205-weapon-maker-chapter-28/,Weapon_maker,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665352d,https://isekaiscan.com/manga/manuke-na-fps-player-ga-isekai-e-ochita-baai/chapter-22-3/,When_a_stupid_fps_player_falls_to_another_world,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653581,https://mangakakalot.com/chapter/world_teacher_isekaishiki_kyouiku_agent/chapter_32,World_teacher,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c4,https://www.asurascans.com/4675140488-worthless-regression-chapter-62-s1-end/,Worthless_regression,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653525,https://mangabtt.com/manga/yajin-tensei-karate-survivor-in-another-world/chapter-43-eng-li/425222,Yajin_tensei_karate_survivor_in_another_world,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c5,https://asuratoon.com/4555060900-youngest-scion-of-the-mages-chapter-61/,Youngest_scion_of_the_mages,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c6,https://dragontea.ink/novel/your-abilities-are-mine/chapter-45/,Your_abilities_are_mine,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c7,https://chapmanganato.to/manga-nk990667/chapter-13,Yuiitsu_muni_no_saikyou_tamer,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653526,https://dark-scan.com/manga/yuusha-densetsu-no-uragawa-de-ore-wa-eiyuu-densetsu-o-tsukurimasu-oudou-goroshi-no-eiyuutan/chapter-18-3/?style=list,Yuusha_densetsu_no_uragawa_de_ore_wa_eiyuu_densetsu_o_tsukurimasu_oudou_goroshi_no_eiyuutan,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653527,https://www.mangaread.org/manga/yuusha-to-yobareta-nochi-ni-soshite-musou-otoko-wa-kazoku-wo-tsukuru/chapter-21/,Yuusha_to_yobareta_nochi_ni_soshite_musou_otoko_wa_kazoku_wo_tsukuru,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653528,https://dark-scan.com/manga/zatsuyou-fuyojutsushi-ga-jibun-no-saikyou-ni-kizuku-made/chapter-24-3/?style=list,Zatsuyou_fuyojutsushi_ga_jibun_no_saikyou_ni_kizuku_made,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c8,https://www.asurascans.com/4675140488-the-return-of-the-prodigious-swordmaster-chapter-20/,the_return_of_the_prodigious_swordmaster,2024-06-05T22:00:00.000Z,false,0,false
